time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2021-09-20T07:12:13.139Z,-22.2911,-71.011,25.43,4.3,mwr,,141,0.933,0.47,us,us7000fctw,2021-12-03T15:01:36.040Z,"86 km WSW of Tocopilla, Chile",earthquake,4.4,4.7,0.055,32,reviewed,us,us
2021-09-20T05:43:15.039Z,-36.7722,-74.0874,16.44,4.2,mwr,,127,0.72,0.31,us,us7000fcte,2021-12-03T15:01:36.040Z,"86 km NW of Arauco, Chile",earthquake,4,4.2,0.052,35,reviewed,us,us
2021-09-20T04:18:28.973Z,-36.7651,-74.0903,10,4,mwr,,205,0.722,0.71,us,us7000fct0,2021-12-03T15:01:35.040Z,"87 km W of Talcahuano, Chile",earthquake,5.4,2,0.049,40,reviewed,us,us
2021-09-19T08:51:16.736Z,-20.3779,-70.0081,76.47,2.7,ml,,149,0.247,0.7,us,us7000fcm4,2021-12-03T15:01:32.040Z,"23 km SE of Iquique, Chile",earthquake,4.2,4.7,0.071,26,reviewed,us,us
2021-09-19T03:21:29.550Z,-15.7528,-72.0576,10,4.6,mb,,133,3.072,1.02,us,us7000fcjr,2021-12-03T15:01:31.040Z,"5 km ESE of Huambo, Peru",earthquake,13.1,1.9,0.085,45,reviewed,us,us
2021-09-19T00:46:22.313Z,-30.0041,-71.6614,20.03,4.5,mwr,,100,0.376,0.73,us,us7000fcj1,2021-12-03T15:01:31.040Z,"31 km W of Coquimbo, Chile",earthquake,4,3.1,0.037,70,reviewed,us,us
2021-09-18T12:35:38.111Z,-28.6899,-71.5643,19.88,4.4,mb,,144,0.822,0.66,us,us7000fce2,2021-12-03T15:01:29.040Z,"79 km W of Vallenar, Chile",earthquake,6.4,4.6,0.127,20,reviewed,us,us
2021-09-17T02:40:18.292Z,-20.0466,-69.28,103.24,4.3,mb,,70,0.151,0.82,us,us7000fbzt,2021-12-03T15:01:23.040Z,"92 km ENE of Iquique, Chile",earthquake,4.6,2.8,0.098,30,reviewed,us,us
2021-09-16T18:34:55.466Z,-31.8126,-72.1902,10,4.6,mb,,150,1.058,0.88,us,us7000fbwd,2022-08-08T14:15:43.009Z,"98 km WSW of Illapel, Chile",earthquake,2.6,1.8,0.129,18,reviewed,us,us
2021-09-16T09:28:28.487Z,-32.107,-72.1973,10,4.6,mb,,194,1.024,0.56,us,us7000fbrd,2021-11-23T15:13:05.040Z,"98 km WNW of La Ligua, Chile",earthquake,2,1.9,0.193,8,reviewed,us,us
2021-09-16T07:29:05.290Z,-19.1971,-69.3653,118.5,4.2,mb,,102,0.495,0.45,us,us7000fbqz,2021-11-23T15:13:02.040Z,"126 km SE of Arica, Chile",earthquake,5.4,5.1,0.132,16,reviewed,us,us
2021-09-16T06:10:35.574Z,-32.1596,-72.2997,19.9,4.4,mb,,167,1.021,0.57,us,us7000fbqd,2021-11-23T15:13:00.040Z,"105 km WNW of La Ligua, Chile",earthquake,4.2,6.7,0.144,14,reviewed,us,us
2021-09-16T02:13:06.166Z,-20.0999,-68.8167,118.1,4.5,mb,,45,0.319,0.47,us,us7000fbnk,2021-11-23T15:12:51.040Z,"139 km E of Iquique, Chile",earthquake,6,2.5,0.124,19,reviewed,us,us
2021-09-16T01:10:19.443Z,-26.2789,-70.8983,21.4,4.6,mb,,107,0.299,0.97,us,us7000fbn0,2021-11-23T15:12:48.040Z,"85 km W of Diego de Almagro, Chile",earthquake,5.1,4.6,0.122,20,reviewed,us,us
2021-09-15T15:47:37.966Z,-22.2044,-68.6582,132.16,4.3,mb,,53,0.677,0.79,us,us7000fbgy,2021-11-23T15:12:35.040Z,"39 km NE of Calama, Chile",earthquake,2.1,6.9,0.201,7,reviewed,us,us
2021-09-15T08:46:59.824Z,-32.1128,-72.2552,10.78,4.9,mwr,,151,1.042,0.72,us,us7000fbcx,2022-08-08T14:23:03.215Z,"103 km WNW of La Ligua, Chile",earthquake,4.4,3.6,0.037,72,reviewed,us,us
2021-09-15T04:07:54.648Z,-31.7415,-72.0201,10,4.1,mwr,,161,0.938,0.66,us,us7000fba9,2021-11-23T15:12:19.040Z,"81 km W of Illapel, Chile",earthquake,3.5,1.9,0.053,34,reviewed,us,us
2021-09-15T02:09:43.022Z,-31.8396,-71.9959,19.99,4.1,mwr,,159,0.891,0.68,us,us7000fb95,2021-11-23T15:12:16.040Z,"81 km WSW of Illapel, Chile",earthquake,4.8,4.5,0.041,56,reviewed,us,us
2021-09-14T12:07:26.109Z,-31.7012,-72.1096,10.95,4.4,mb,,141,1.024,0.47,us,us7000fb0r,2021-11-23T15:11:55.040Z,"89 km W of Illapel, Chile",earthquake,3.5,4.2,0.22,6,reviewed,us,us
2021-09-14T04:12:30.870Z,-31.706,-72.0551,10,4.4,mwr,,95,0.978,0.64,us,us7000fay1,2022-08-08T14:31:55.936Z,"84 km W of Illapel, Chile",earthquake,3.5,1.8,0.037,72,reviewed,us,us
2021-09-14T01:56:35.776Z,-31.7029,-71.9575,13.28,4.8,mwr,,75,0.902,0.42,us,us7000faxj,2022-08-08T14:32:24.276Z,"75 km W of Illapel, Chile",earthquake,3.9,3.4,0.036,76,reviewed,us,us
2021-09-14T00:03:05.336Z,-15.2933,-73.7699,72.77,4.5,mb,,102,4.44,0.76,us,us7000fawu,2021-11-23T15:11:42.040Z,"11 km SE of Pullo, Peru",earthquake,8.1,3,0.095,33,reviewed,us,us
2021-09-13T16:33:12.906Z,-15.6726,-70.2945,211.24,4.4,mb,,115,2.059,0.45,us,us7000fasj,2021-11-23T15:11:30.040Z,"3 km SE of Cabana, Peru",earthquake,5.9,7.9,0.055,99,reviewed,us,us
2021-09-13T11:22:04.548Z,-37.2914,-74.9731,26.18,4.1,mwr,,138,1.526,0.67,us,us7000faqy,2021-11-23T15:11:20.040Z,"121 km WNW of Lebu, Chile",earthquake,6.1,5.5,0.083,14,reviewed,us,us
2021-09-13T11:10:00.970Z,-21.0181,-68.7661,104.05,4.3,mb,,46,0.674,0.54,us,us7000faqx,2021-11-23T15:11:19.040Z,"160 km N of Calama, Chile",earthquake,5.4,6.1,0.089,36,reviewed,us,us
2021-09-13T04:12:28.517Z,-30.0285,-71.9947,11.43,4.2,mwr,,146,0.665,0.83,us,us7000fanv,2021-11-23T15:11:06.040Z,"63 km W of Coquimbo, Chile",earthquake,4.5,2.7,0.05,39,reviewed,us,us
2021-09-12T11:32:33.347Z,-31.7158,-72.1246,4.64,4.4,mb,,71,1.031,0.54,us,us7000faim,2021-11-23T15:10:33.040Z,"91 km W of Illapel, Chile",earthquake,3.7,5.5,0.179,9,reviewed,us,us
2021-09-12T11:11:41.951Z,-34.3089,-70.3137,131.33,4.1,mb,,86,0.402,0.47,us,us7000faie,2021-11-23T15:10:32.040Z,"34 km ESE of Machalí, Chile",earthquake,5,5.5,0.174,9,reviewed,us,us
2021-09-12T10:59:59.842Z,-8.5016,-80.3827,10,4.7,mb,,128,4.913,0.51,us,us7000faib,2021-11-23T15:10:32.040Z,"139 km WSW of Santiago de Cao, Peru",earthquake,9,1.9,0.064,74,reviewed,us,us
2021-09-12T01:54:22.538Z,-31.7117,-72.0425,10,4.3,mb,,194,0.966,0.68,us,us7000faf0,2021-11-23T15:10:15.040Z,"83 km W of Illapel, Chile",earthquake,4.1,1.7,0.201,7,reviewed,us,us
2021-09-11T21:24:25.963Z,-8.515,-80.4281,10,4.5,mb,,107,4.935,0.94,us,us7000fady,2021-11-23T15:10:07.040Z,"144 km WSW of Santiago de Cao, Peru",earthquake,6.4,1.8,0.1,29,reviewed,us,us
2021-09-11T16:41:24.207Z,-18.5257,-71.4376,47.08,4.3,mb,,155,1.051,1.04,us,us7000fack,2021-11-23T15:09:59.040Z,"97 km S of Pacocha, Peru",earthquake,6,12.4,0.201,7,reviewed,us,us
2021-09-11T12:26:16.716Z,-18.4655,-71.3467,35,4.4,mb,,159,0.958,0.78,us,us7000fab2,2021-11-23T15:09:54.040Z,"90 km S of Pacocha, Peru",earthquake,5.5,1.9,0.143,14,reviewed,us,us
2021-09-11T10:11:21.490Z,-18.436,-71.7303,35,4.3,mb,,169,1.319,0.67,us,us7000faa8,2021-11-23T15:09:48.040Z,"96 km SSW of Pacocha, Peru",earthquake,5.6,1.8,0.142,14,reviewed,us,us
2021-09-11T10:01:49.862Z,-18.4505,-71.4879,35,4.2,mb,,140,1.09,0.67,us,us7000faa4,2021-11-23T15:09:48.040Z,"90 km S of Pacocha, Peru",earthquake,6.3,2,0.137,16,reviewed,us,us
2021-09-11T09:04:00.728Z,-14.1727,-72.9393,44.68,4.1,mb,,119,4.379,0.36,us,us7000fa98,2021-11-23T15:09:44.040Z,"10 km NE of Pachaconas, Peru",earthquake,5.3,13.9,0.185,8,reviewed,us,us
2021-09-10T05:45:56.905Z,-20.6278,-69.3664,94.24,4.1,mb,,63,0.428,0.93,us,us7000f9x1,2021-11-23T15:08:48.040Z,"93 km ESE of Iquique, Chile",earthquake,6.8,7.7,0.166,10,reviewed,us,us
2021-09-10T03:25:38.781Z,-18.2026,-69.914,96.87,4.4,mwr,,93,0.408,0.81,us,us7000f9wf,2021-11-23T15:08:41.040Z,"40 km SE of Calana, Peru",earthquake,5.8,4.9,,,reviewed,us,guc
2021-09-09T17:58:20.613Z,-9.8255,-79.9269,10,4.7,mb,,139,3.073,0.84,us,us7000f9sk,2021-11-17T17:42:26.040Z,"168 km WSW of Puerto Santa, Peru",earthquake,3.6,1.9,0.108,26,reviewed,us,us
2021-09-09T01:14:22.546Z,-6.8951,-72.7474,15.39,4.8,mb,,55,0.83,0.91,us,us7000f9ib,2021-11-17T17:29:43.040Z,"81 km NNE of Mâncio Lima, Brazil",earthquake,6,4.3,0.065,73,reviewed,us,us
2021-09-07T14:24:00.351Z,-37.9841,-74.0998,10,4.4,mb,,153,1.431,0.41,us,us7000f8v3,2021-11-17T17:27:11.040Z,"57 km SW of Lebu, Chile",earthquake,2.8,1.9,0.13,17,reviewed,us,us
2021-09-07T13:22:14.478Z,-17.3893,-69.4032,169,4.6,mb,,95,0.212,0.55,us,us7000f8ug,2021-11-17T17:27:05.040Z,"67 km ENE of Estique, Peru",earthquake,7.7,5.5,0.036,233,reviewed,us,us
2021-09-07T06:39:27.391Z,-30.711,-71.765,23.61,4.2,mb,,193,0.118,0.65,us,us7000f8sf,2021-11-17T17:26:45.040Z,"55 km WSW of Ovalle, Chile",earthquake,4.5,7,0.305,3,reviewed,us,us
2021-09-06T22:36:24.542Z,-33.0917,-70.2201,110.48,4.4,mb,,84,0.321,0.66,us,us7000f8q1,2022-08-08T14:54:58.573Z,"45 km SE of Los Andes, Chile",earthquake,3.6,4.1,0.114,22,reviewed,us,us
2021-09-06T21:42:50.996Z,-8.1787,-75.9521,123.74,4.4,mb,,100,2.633,0.87,us,us7000f8pj,2021-11-17T17:26:01.040Z,"62 km E of Tocache, Peru",earthquake,7.8,9.4,0.117,21,reviewed,us,us
2021-09-06T08:31:03.741Z,-31.7608,-72.1265,18.99,4.2,mb,,177,1.019,0.45,us,us7000f8h3,2021-11-17T17:24:56.040Z,"91 km W of Illapel, Chile",earthquake,3.5,4.4,0.141,14,reviewed,us,us
2021-09-06T06:38:37.063Z,-27.6106,-69.1898,108.33,4.4,mwr,,47,0.927,0.56,us,us7000f8g1,2021-11-17T17:24:30.040Z,"116 km ESE of Copiapó, Chile",earthquake,6.5,6,,,reviewed,us,guc
2021-09-05T15:05:15.454Z,-30.0178,-71.7034,24.58,4.4,mb,,150,0.415,0.77,us,us7000f8a9,2021-11-17T17:23:22.040Z,"35 km WSW of Coquimbo, Chile",earthquake,2.7,6.5,0.189,8,reviewed,us,us
2021-09-05T12:25:41.778Z,-20.1739,-70.4716,23.81,4.1,mwr,,139,0.475,1.18,us,us7000f894,2021-11-17T17:23:11.040Z,"33 km W of Iquique, Chile",earthquake,3.1,4.9,0.047,43,reviewed,us,us
2021-09-04T09:07:30.833Z,-15.8466,-72.0427,17.16,4.3,mb,,129,2.991,0.56,us,us7000f7v6,2021-11-17T17:20:46.040Z,"14 km SSE of Huambo, Peru",earthquake,7.1,5.8,0.122,19,reviewed,us,us
2021-09-03T05:06:21.501Z,-14.3499,-76.4832,9.23,5,mww,,144,2.374,0.65,us,us7000f7c2,2022-08-08T15:13:25.950Z,"58 km SSW of Paracas, Peru",earthquake,8.4,4.9,0.065,23,reviewed,us,us
2021-09-02T20:56:19.988Z,-16.4783,-69.6187,191.69,4.3,mb,,132,1.112,0.61,us,us7000f9s0,2021-11-06T20:28:27.040Z,"30 km NNE of Mazo Cruz, Peru",earthquake,4.1,9,0.216,6,reviewed,us,us
2021-09-02T15:25:06.260Z,-32.1074,-72.8564,10,4.8,mb,,108,1.369,0.91,us,us7000f75l,2021-11-06T20:28:28.040Z,"154 km NW of Valparaíso, Chile",earthquake,4.8,1.9,0.135,17,reviewed,us,us
2021-09-01T23:32:32.554Z,-17.988,-69.2572,170.46,4.3,mb,,102,0.419,0.67,us,us7000f9qb,2021-11-06T20:28:30.040Z,"78 km ESE of Palca, Peru",earthquake,7.7,6.2,0.169,10,reviewed,us,us
2021-09-01T18:35:45.859Z,-27.7317,-71.1083,28,5.6,mww,,97,0.472,0.64,us,us7000f6uy,2022-08-08T15:21:26.144Z,"86 km WSW of Copiapó, Chile",earthquake,2.5,1.8,0.052,36,reviewed,us,us
2021-09-01T07:11:30.097Z,-42.8145,-82.599,10,5.4,mww,,111,6.93,1.36,us,us7000f6jx,2021-11-06T20:28:33.040Z,"West Chile Rise",earthquake,9.8,1.9,0.047,43,reviewed,us,us
2021-08-31T19:09:08.360Z,-17.6686,-69.5985,162.21,4.3,mb,,83,0.137,1.03,us,us7000f6d0,2021-11-06T20:28:36.040Z,"40 km ENE of Palca, Peru",earthquake,6.1,5.7,0.16,11,reviewed,us,us
2021-08-31T13:11:28.041Z,-29.7374,-71.6982,31.91,4.4,mb,,123,0.438,0.64,us,us7000f66z,2021-11-06T20:28:38.040Z,"42 km NW of Coquimbo, Chile",earthquake,3.8,5.1,0.202,9,reviewed,us,us
2021-08-31T11:44:28.305Z,-13.5266,-75.9289,69.41,4.3,mb,,148,1.77,0.76,us,us7000f66h,2021-11-06T20:28:39.040Z,"22 km NNW of Humay, Peru",earthquake,9,9.8,0.129,17,reviewed,us,us
2021-08-31T07:52:42.951Z,-28.1295,-70.798,69.82,4.3,mb,,76,0.254,0.88,us,us7000f648,2021-11-06T20:28:40.040Z,"49 km N of Vallenar, Chile",earthquake,5.3,5.5,0.111,23,reviewed,us,us
2021-08-30T16:26:30.796Z,-21.3586,-69.8503,44.93,4.2,ml,,120,0.057,0.29,us,us7000f5qx,2021-11-06T20:28:45.040Z,"88 km NNE of Tocopilla, Chile",earthquake,5.4,11.7,0.069,28,reviewed,us,us
2021-08-30T10:46:23.689Z,-20.336,-70.3653,32.28,2.8,ml,,193,0.286,0.43,us,us7000f5nb,2021-11-06T20:28:46.040Z,"26 km WSW of Iquique, Chile",earthquake,4.4,6.1,0.085,18,reviewed,us,us
2021-08-30T05:13:29.842Z,-30.5694,-71.3918,69.36,4.2,mb,,111,0.234,0.44,us,us7000f5l9,2022-08-08T15:35:56.783Z,"18 km W of Ovalle, Chile",earthquake,2.6,5.3,0.125,18,reviewed,us,us
2021-08-28T08:59:43.760Z,-31.5922,-68.7297,106.96,4.2,mb,,113,0.06,1.01,us,us7000f56j,2021-11-06T20:28:56.040Z,"4 km S of Villa Basilio Nievas, Argentina",earthquake,8.7,5.5,0.215,6,reviewed,us,us
2021-08-27T22:23:20.863Z,-15.9561,-70.4206,78.55,4.7,mb,,144,1.857,1.18,us,us7000f8m8,2021-11-06T20:28:58.040Z,"27 km SW of Vilque, Peru",earthquake,5,9,0.247,5,reviewed,us,us
2021-08-27T21:00:23.700Z,-15.8476,-70.5225,45.97,4.8,mb,,105,1.999,0.54,us,us7000f513,2021-11-06T20:28:58.040Z,"18 km SSE of Santa Lucía, Peru",earthquake,7,7,0.044,157,reviewed,us,us
2021-08-27T13:53:47.852Z,-35.3534,-73.3736,15.37,4.2,mwr,,108,1.231,0.69,us,us7000f4s0,2021-11-06T20:29:00.040Z,"87 km W of Constitución, Chile",earthquake,5.7,4.4,0.048,42,reviewed,us,us
2021-08-26T08:34:29.992Z,-36.3175,-71.6753,99.01,4.5,mb,,97,0.473,0.6,us,us7000f44p,2021-11-02T14:55:26.040Z,"23 km SE of Parral, Chile",earthquake,6.4,4.4,0.121,20,reviewed,us,us
2021-08-25T20:20:11.855Z,-38.0648,-75.2665,10,4.3,mb,,146,2.112,0.81,us,us7000f3vm,2021-11-02T14:55:17.040Z,"150 km WSW of Lebu, Chile",earthquake,7.4,2,0.267,4,reviewed,us,us
2021-08-25T07:15:08.272Z,-12.3902,-77.5526,26.01,4.2,mb,,167,0.801,0.97,us,us7000f3jm,2021-11-02T14:55:09.040Z,"59 km SW of Callao, Peru",earthquake,5.7,7.1,0.176,9,reviewed,us,us
2021-08-25T00:28:32.463Z,-27.4895,-69.2363,96.77,5.1,mww,,34,0.658,1.04,us,us7000f3fn,2022-08-08T15:59:51.886Z,"109 km E of Copiapó, Chile",earthquake,3.6,3.5,0.061,26,reviewed,us,us
2021-08-24T21:10:06.270Z,-16.9677,-69.5807,188.48,4.2,mb,,120,0.625,1.21,us,us7000f3dx,2021-11-02T14:55:02.040Z,"28 km SSE of Mazo Cruz, Peru",earthquake,8.3,4.9,0.187,8,reviewed,us,us
2021-08-24T19:39:37.852Z,-12.3095,-77.2463,35.01,4.4,mb,,147,0.508,1.08,us,us7000f3cq,2021-11-02T14:55:01.040Z,"31 km SSW of Callao, Peru",earthquake,7.2,6.2,0.12,24,reviewed,us,us
2021-08-24T16:48:28.875Z,-31.36,-69.0187,115.11,4.3,mb,,76,0.34,0.81,us,us7000f3a2,2021-11-02T14:54:59.040Z,"34 km NW of Villa Basilio Nievas, Argentina",earthquake,7.7,5.7,0.265,4,reviewed,us,us
2021-08-24T16:20:42.743Z,-30.8889,-72.8013,10,4.4,mb,,153,1.026,0.7,us,us7000f39t,2021-11-02T14:54:58.040Z,"156 km WSW of Ovalle, Chile",earthquake,5,1.9,0.22,7,reviewed,us,us
2021-08-24T11:06:58.024Z,-20.2768,-69.0765,104.47,4.1,mb,,94,0.153,0.45,us,us7000f2z4,2021-11-02T14:54:55.040Z,"112 km E of Iquique, Chile",earthquake,5.7,5,0.261,4,reviewed,us,us
2021-08-24T08:16:54.063Z,-17.6979,-70.1017,102.01,4.3,mb,,142,0.602,1.03,us,us7000f2y6,2021-11-02T14:54:53.040Z,"17 km WNW of Palca, Peru",earthquake,7.4,5.6,0.129,17,reviewed,us,us
2021-08-23T21:02:24.428Z,-20.8998,-69.0594,103.25,4.9,mb,,40,0.424,0.77,us,us7000f2sh,2021-11-02T14:54:46.040Z,"136 km ESE of Iquique, Chile",earthquake,4.7,5,0.064,77,reviewed,us,us
2021-08-23T20:49:02.573Z,-35.5213,-73.5913,10,4.4,mb,,197,1.266,1.09,us,us7000f2sc,2021-11-02T14:54:46.040Z,"109 km W of Constitución, Chile",earthquake,6.3,1.9,0.162,11,reviewed,us,us
2021-08-22T15:34:19.665Z,-8.41,-80.0062,35,4.6,mb,,153,2.038,0.49,us,us6000f9q5,2021-11-02T14:54:25.040Z,"98 km WSW of Santiago de Cao, Peru",earthquake,9.6,2,0.098,33,reviewed,us,us
2021-08-22T08:28:09.841Z,-8.3395,-74.3802,158.52,5,mb,,81,1.766,0.52,us,us6000f9la,2021-11-02T14:54:16.040Z,"18 km ENE of San Fernando, Peru",earthquake,6.9,6.3,0.022,672,reviewed,us,us
2021-08-21T22:07:50.278Z,-18.248,-70.2872,83.5,4.7,mb,,119,0.132,0.78,us,us6000f9ff,2021-11-02T14:54:07.040Z,"25 km N of Arica, Chile",earthquake,3.8,3.1,0.082,45,reviewed,us,us
2021-08-21T08:19:56.740Z,-33.9065,-70.3476,114.35,4.2,mb,,110,0.17,0.65,us,us6000f99q,2021-11-02T14:53:58.040Z,"38 km ESE of Paine, Chile",earthquake,4.7,6.3,0.167,12,reviewed,us,us
2021-08-20T20:44:18.514Z,-7.9639,-74.5249,157.3,4.3,mb,,73,1.818,1.33,us,us6000f94g,2021-11-02T14:53:46.040Z,"Northern Peru",earthquake,5.9,8.6,0.16,13,reviewed,us,us
2021-08-20T07:07:15.261Z,-21.3258,-70.4298,21,4.2,mb,,191,0.497,0.83,us,us6000f8q8,2021-11-02T14:53:35.040Z,"88 km NNW of Tocopilla, Chile",earthquake,3.2,1.2,0.2,7,reviewed,us,us
2021-08-18T15:44:25.564Z,-19.529,-69.8446,63.34,4.1,mb,,136,0.291,0.43,us,us6000f7zs,2021-10-29T14:46:27.040Z,"82 km NNE of Iquique, Chile",earthquake,3.2,8.1,0.261,4,reviewed,us,us
2021-08-18T11:12:19.482Z,-16.2624,-71.7595,121.97,4,mb,,137,2.495,0.63,us,us7000f4x2,2021-10-29T14:47:06.040Z,"8 km W of Yura, Peru",earthquake,5.8,13.7,0.196,7,reviewed,us,us
2021-08-18T06:29:18.045Z,-18.2286,-69.8302,133.03,4.4,mb,,73,0.324,0.86,us,us6000f7ue,2021-10-29T14:46:26.040Z,"49 km SE of Calana, Peru",earthquake,6,5.7,0.162,11,reviewed,us,us
2021-08-17T18:59:39.576Z,-4.8526,-80.4082,73.56,4.5,mb,,142,3.025,0.49,us,us6000f7mz,2021-10-29T14:46:25.040Z,"10 km NW of Tambo Grande, Peru",earthquake,5.1,7.9,0.057,94,reviewed,us,us
2021-08-17T04:53:38.329Z,-19.7778,-69.9735,49.9,3.3,ml,,178,0.299,0.72,us,us6000f7fi,2021-10-29T14:46:23.040Z,"51 km NNE of Iquique, Chile",earthquake,4.9,7.9,0.066,30,reviewed,us,us
2021-08-17T01:30:27.191Z,-44.3808,-81.0968,10,4.8,mb,,136,6.601,0.51,us,us6000f7eg,2021-10-29T14:46:23.040Z,"West Chile Rise",earthquake,11,1.9,0.093,36,reviewed,us,us
2021-08-16T10:54:15.020Z,-21.3331,-68.8422,124.45,4.3,mb,,119,0.667,0.61,us,us6000f6wm,2021-10-29T14:46:21.040Z,"124 km N of Calama, Chile",earthquake,9.3,10.8,0.375,2,reviewed,us,us
2021-08-16T10:15:14.663Z,-37.3147,-73.8199,10,4.6,mb,,141,0.757,1.08,us,us7000f4ni,2021-10-29T14:46:58.040Z,"35 km NNW of Lebu, Chile",earthquake,7,1.9,0.129,23,reviewed,us,us
2021-08-16T10:14:47.625Z,-35.9615,-74.6806,10,4.5,mb,,129,1.436,0.51,us,us6000f6w2,2021-10-29T14:46:20.040Z,"163 km WNW of Talcahuano, Chile",earthquake,4.7,1.9,0.313,3,reviewed,us,us
2021-08-16T07:00:10.042Z,-23.7589,-69.8571,60.37,4.9,mwr,,49,0.652,0.46,us,us6000f6v0,2021-10-29T14:46:20.040Z,"56 km ESE of Antofagasta, Chile",earthquake,4.6,4,0.04,61,reviewed,us,us
2021-08-16T06:50:04.368Z,-4.9599,-80.6521,62.99,4.6,mb,,102,4.721,0.56,us,us6000f6ux,2021-10-29T14:46:20.040Z,"7 km SSE of Sullana, Peru",earthquake,3.8,7.4,0.033,273,reviewed,us,us
2021-08-15T15:48:24.274Z,-21.3178,-68.667,105.21,4.5,mb,,43,0.716,0.47,us,us6000f6m7,2021-10-29T14:46:18.040Z,"128 km NNE of Calama, Chile",earthquake,5.7,3.3,0.043,160,reviewed,us,us
2021-08-14T19:48:07.272Z,-31.0794,-68.6183,108.07,4.7,mb,,44,0.468,0.52,us,us6000f6av,2021-10-29T14:46:14.040Z,"40 km NNW of San Martín, Argentina",earthquake,7.2,2.6,0.064,75,reviewed,us,us
2021-08-13T19:02:44.607Z,-19.8835,-69.9637,67.32,4.1,mb,,129,0.314,0.77,us,us6000f5tb,2021-10-29T14:46:07.040Z,"41 km NNE of Iquique, Chile",earthquake,4.3,5.1,0.234,5,reviewed,us,us
2021-08-12T21:16:45.653Z,-14.432,-77.0367,10,4.9,mb,,148,19.183,0.43,us,us6000f8xy,2021-10-23T15:46:58.040Z,"104 km SW of Paracas, Peru",earthquake,15.8,1.9,0.075,55,reviewed,us,us
2021-08-12T19:34:30.995Z,-14.5254,-73.7513,83.61,4.6,mb,,145,3.926,0.43,us,us6000f4p0,2021-10-23T15:46:19.040Z,"35 km NNE of Tambo, Peru",earthquake,9.2,4.3,0.122,23,reviewed,us,us
2021-08-12T18:10:06.575Z,-20.8883,-68.8137,107.85,4.1,mb,,64,0.648,0.8,us,us6000f4lu,2021-10-23T15:46:18.040Z,"158 km ESE of Iquique, Chile",earthquake,6.2,6.3,0.157,11,reviewed,us,us
2021-08-12T07:47:56.771Z,-31.6784,-69.1584,108.22,4.6,mb,,87,0.425,0.56,us,us6000f4fe,2021-10-23T15:46:08.040Z,"42 km WSW of Villa Basilio Nievas, Argentina",earthquake,7.8,6.8,0.087,39,reviewed,us,us
2021-08-12T05:29:23.136Z,-19.9148,-71.3295,10.17,4.3,mwr,,143,1.258,0.68,us,us6000f4eg,2021-10-23T15:46:07.040Z,"127 km WNW of Iquique, Chile",earthquake,5.5,3.9,0.054,33,reviewed,us,us
2021-08-12T04:37:34.486Z,-30.2476,-71.5867,38.4,4.1,mwr,,187,0.426,0.67,us,us6000f4e8,2021-10-23T15:46:06.040Z,"40 km SW of Coquimbo, Chile",earthquake,6.3,6.2,0.047,44,reviewed,us,us
2021-08-12T02:39:45.966Z,-32.384,-69.8115,121.12,4.2,mb,,82,0.73,0.66,us,us6000f4dl,2021-10-23T15:46:06.040Z,"89 km NE of Los Andes, Chile",earthquake,5.4,6.1,0.199,7,reviewed,us,us
2021-08-12T01:12:07.093Z,-28.0095,-71.1962,42.9,4.3,mb,,179,0.222,0.79,us,us6000f4d6,2021-10-23T15:46:06.040Z,"76 km NW of Vallenar, Chile",earthquake,7.7,10.1,0.375,2,reviewed,us,us
2021-08-10T15:20:20.914Z,-14.6887,-76.1954,10,4.7,mb,,141,2.757,0.98,us,us6000f3w8,2021-10-23T15:46:01.040Z,"76 km SW of Santiago, Peru",earthquake,7.9,1.9,0.104,32,reviewed,us,us
2021-08-10T14:37:04.818Z,-14.8186,-76.2044,10,4.5,mb,,71,2.881,0.72,us,us6000f3w0,2021-10-23T15:46:01.040Z,"88 km SW of Santiago, Peru",earthquake,5.3,1.7,0.14,15,reviewed,us,us
2021-08-10T14:15:46.673Z,-14.9775,-76.5636,10,4.6,mb,,84,2.984,0.88,us,us6000f3vv,2021-10-23T15:46:01.040Z,"127 km SW of Santiago, Peru",earthquake,9.1,1.9,0.137,16,reviewed,us,us
2021-08-09T21:21:37.850Z,-8.148,-74.5616,152.5,4.4,mb,,60,1.885,0.76,us,us6000f7zm,2021-10-23T15:46:49.040Z,"25 km N of Pucallpa, Peru",earthquake,6.6,5.9,0.09,36,reviewed,us,us
2021-08-09T21:03:24.216Z,-14.7133,-76.1086,16.21,5,mww,,103,2.802,0.84,us,us6000f3pf,2022-08-08T18:14:17.805Z,"72 km SW of Santiago, Peru",earthquake,8.2,3.9,0.069,20,reviewed,us,us
2021-08-09T10:29:05.850Z,-45.7059,-76.9409,10,4.4,mb,,214,3.38,0.73,us,us6000f3kb,2021-10-23T15:45:57.040Z,"Off the coast of Aisen, Chile",earthquake,6,2,0.239,5,reviewed,us,us
2021-08-09T09:53:52.614Z,-38.1285,-74.1983,10,4.3,mb,,184,1.594,0.51,us,us6000f3k5,2021-10-23T15:45:57.040Z,"75 km SW of Lebu, Chile",earthquake,7.6,1.9,0.189,9,reviewed,us,us
